0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	Species	Strain
VEuPathDB	PF3D7_1008400	RPT2		GO:0006511	GO_REF:0000024	ISS	UniProt:P40327	P	26S protease regulatory subunit 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008400	RPT2		GO:0070682	GO_REF:0000024	ISS	UniProt:P40327	P	26S protease regulatory subunit 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008400	RPT2		GO:0005634	PMID:23181666	HDA		C	26S protease regulatory subunit 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008400	RPT2		GO:0008540	GO_REF:0000024	ISS	UniProt:P40327	C	26S protease regulatory subunit 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008500	PF3D7_1008500		GO:0016020	PMID:11152613	ISM	CBS:TMHMM	C	protein GPR89, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0009410	PMID:16406111|PMID:22446744	IMP		P	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0005634	PMID:30379851	HDA		C	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0009986	PMID:33633135	IDA		C	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0020020	PMID:21136929	HDA		C	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0045177	PMID:33633135	IDA		C	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008700	PF3D7_1008700		GO:0005515	PMID:33633135	IPI	GeneDB:PF3D7_0517800	F	tubulin beta chain		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008800	NOP5		GO:0005634	PMID:23181666	HDA		C	nucleolar protein 5, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008800	NOP5		GO:0005730	PMID:20696894	IDA		C	nucleolar protein 5, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008900	AK1		GO:0006091	PMID:15478799	TAS		P	adenylate kinase	AK	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008900	AK1		GO:0005634	PMID:30379851	HDA		C	adenylate kinase	AK	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008900	AK1		GO:0005739	PMID:34494883	RCA		C	adenylate kinase	AK	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008900	AK1		GO:0005829	PMID:22819813	IDA		C	adenylate kinase	AK	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1008900	AK1		GO:0004017	PMID:15478799	IDA		F	adenylate kinase	AK	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009000	DPH5		GO:0017183	GO_REF:0000024	ISS	UniProt:P32469	P	diphthine methyl ester synthase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009000	DPH5		GO:0004164	GO_REF:0000024	ISS	UniProt:P32469	F	diphthine methyl ester synthase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009100	PF3D7_1009100		GO:0016020	PMID:11152613	ISM	CBS:TMHMM	C	conserved Plasmodium membrane protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009300	PF3D7_1009300		GO:0005739	PMID:34494883	RCA		C	AMP-binding protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009400	ZNF2		GO:0005634	PMID:23181666	IDA		C	zinc finger protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009500	PF3D7_1009500		GO:0005739	PMID:34494883	RCA		C	metalloprotease, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009500	PF3D7_1009500		GO:0008237	GO_REF:0000024	ISM	Pfam:PF08325	F	metalloprotease, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1009600	PPM10		GO:0020011	PMID:30212465	HDA		C	protein phosphatase PPM10, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010000	PF3D7_1010000		GO:0005739	GO_REF:0000011	ISM	PANTHER:PTHR21396	C	ribosomal protein L43, mitochondrial, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010000	PF3D7_1010000		GO:0005739	PMID:34494883	RCA		C	ribosomal protein L43, mitochondrial, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0001731	GO_REF:0000024	ISS	UniProt:P09064	P	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0006413	GO_REF:0000011	ISM	InterPro:IPR016189	P	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005634	PMID:23181666	HDA		C	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005634	PMID:30379851	HDA		C	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005634	PMID:27303372	IDA		C	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005737	PMID:27303372	IDA		C	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005850	PMID:27303372	IDA		C	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0003729	GO_REF:0000024	ISS	UniProt:P09064	F	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0003743	GO_REF:0000024	ISS	UniProt:P09064	F	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010600	eIF2beta		GO:0005515	PMID:27303372	IPI	GeneDB:PF3D7_1410600	F	eukaryotic translation initiation factor 2 subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010700	PF3D7_1010700		GO:0005634	PMID:30379851	HDA		C	dolichyl-phosphate-mannose--protein mannosyltransferase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1010800	PF3D7_1010800		GO:0005739	PMID:34494883	RCA		C	50S ribosomal protein L22, mitochondrial, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011000	ISP1		GO:0005829	PMID:24244852	ISO	GeneDB:PBANKA_1209400	C	inner membrane complex sub-compartment protein 1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011000	ISP1		GO:0045177	PMID:24244852	ISO	GeneDB:PBANKA_1209400	C	inner membrane complex sub-compartment protein 1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011000	ISP1		GO:0070258	PMID:22389454	IDA		C	inner membrane complex sub-compartment protein 1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011200	BET1		GO:0031201	GO_REF:0000024	ISS	UniProt:P22804	C	BET1-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011200	BET1		GO:0005484	GO_REF:0000024	ISS	UniProt:P22804	F	BET1-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011400	PF3D7_1011400		GO:0005634	PMID:21245445	IDA		C	proteasome subunit beta type-5		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011400	PF3D7_1011400		GO:0005737	PMID:21245445	IDA		C	proteasome subunit beta type-5		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011500	PF3D7_1011500		GO:0009986	PMID:27128092	HDA		C	conserved protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011700	RAD23		GO:0006289	GO_REF:0000011	ISM	InterPro:IPR015360	P	DNA repair protein RAD23, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011700	RAD23		GO:0003684	GO_REF:0000011	ISM	InterPro:IPR015360	F	DNA repair protein RAD23, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0006355	PMID:24040327	IDA		P	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0005634	PMID:23181666	HDA		C	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0005634	PMID:30379851	HDA		C	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0005634	PMID:24040327	IDA		C	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0005634	PMID:38128025	IDA		C	PRE-binding protein		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0003690	PMID:24040327	IDA		F	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0003700	PMID:24040327	IDA		F	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0003723	PMID:33906926	HDA		F	PRE-binding protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011800	PREBP		GO:0043565	PMID:38128025	IDA		F	PRE-binding protein		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1011900	HO	NOT	GO:0004392	PMID:22992734	IDA		F	heme oxygenase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012100	PF3D7_1012100		GO:0005739	PMID:34494883	RCA		C	conserved protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012200	RA		GO:0044409	PMID:27383149	IMP		P	rhoptry associated adhesin		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012200	RA		GO:0009986	PMID:27383149	IDA		C	rhoptry associated adhesin		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012200	RA		GO:0020008	PMID:27383149	IDA		C	rhoptry associated adhesin		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012200	RA		GO:0045177	PMID:20037583	IDA		C	rhoptry associated adhesin		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012200	RA		GO:0046812	PMID:27383149	IDA		F	rhoptry associated adhesin		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012300	QCR7		GO:0005739	GO_REF:0000024	ISS	UniProt:P00128	C	cytochrome b-c1 complex subunit 7, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012300	QCR7		GO:0005739	PMID:34494883	RCA		C	cytochrome b-c1 complex subunit 7, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012400	HGPRT		GO:0006166	PMID:2205541	IDA		P	hypoxanthine-guanine phosphoribosyltransferase	GPRT|HGXPRT|HPRT|HPT|HXGPRT|XPRT	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012400	HGPRT		GO:0009410	PMID:31536893	IMP		P	hypoxanthine-guanine phosphoribosyltransferase	GPRT|HGXPRT|HPRT|HPT|HXGPRT|XPRT	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012400	HGPRT		GO:0003723	PMID:33906926	HDA		F	hypoxanthine-guanine phosphoribosyltransferase	GPRT|HGXPRT|HPRT|HPT|HXGPRT|XPRT	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012400	HGPRT		GO:0004422	PMID:2205541	IDA		F	hypoxanthine-guanine phosphoribosyltransferase	GPRT|HGXPRT|HPRT|HPT|HXGPRT|XPRT	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012600	GMPS		GO:0006164	PMID:17868038	IDA		P	GMP synthase [glutamine-hydrolyzing]		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012600	GMPS		GO:0003921	PMID:17868038	IDA		F	GMP synthase [glutamine-hydrolyzing]		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012700	NIF4		GO:0009410	PMID:27694982	IMP		P	NLI interacting factor-like phosphatase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012700	NIF4		GO:0005634	PMID:25011111	ISO	GeneDB:PBANKA_1211100	C	NLI interacting factor-like phosphatase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0009410	PMID:27694982	IMP		P	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0043572	PMID:31863491	IMP		P	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0020020	PMID:31863491	IDA		C	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0031410	PMID:29089429	IDA		C	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0005515	PMID:33843972	IPI	GeneDB:PF3D7_0523000	F	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1012900	ATG18		GO:0032266	PMID:29089429	IDA		F	autophagy-related protein 18		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013000	PF3D7_1013000		GO:0071944	PMID:27503796	ISO	GeneDB:PY17X_1214600	C	zinc finger protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013100	UTP13		GO:0005730	GO_REF:0000024	ISS	UniProt:Q05946	C	U3 small nucleolar RNA-associated protein 13, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013100	UTP13		GO:0032040	GO_REF:0000024	ISS	UniProt:Q05946	C	U3 small nucleolar RNA-associated protein 13, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013200	PF3D7_1013200		GO:0005634	PMID:23181666	HDA		C	conserved Plasmodium protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013500	PI-PLC		GO:0005737	PMID:37489900	IDA		C	phosphoinositide-specific phospholipase C		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013500	PI-PLC		GO:0005886	PMID:37489900	IDA		C	phosphoinositide-specific phospholipase C		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013500	PI-PLC		GO:0004435	PMID:37489900	IDA		F	phosphoinositide-specific phospholipase C		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013600	PF3D7_1013600		GO:0005634	PMID:23181666	HDA		C	conserved Plasmodium protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013700	PF3D7_1013700		GO:0005737	PMID:30232409	ISO	GeneDB:PBANKA_1212100	C	thioredoxin-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013900	PF3D7_1013900		GO:0006446	GO_REF:0000024	ISS	UniProt:P12754	P	translation initiation factor eIF-2B subunit delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013900	PF3D7_1013900		GO:0005851	GO_REF:0000024	ISS	UniProt:P12754	C	translation initiation factor eIF-2B subunit delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1013900	PF3D7_1013900		GO:0003743	GO_REF:0000024	ISS	UniProt:P12754	F	translation initiation factor eIF-2B subunit delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014000	FS		GO:0005737	PMID:23615908	IDA		C	GDP-L-fucose synthase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014000	FS		GO:0050577	PMID:23615908	IDA		F	GDP-L-fucose synthase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0035891	PMID:33932049	IMP		P	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0035891	PMID:34584166	IMP		P	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0044409	PMID:30976034	IMP		P	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0005737	PMID:26292257	IDA		C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0009986	PMID:30976034	IDA		C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0009986	PMID:34584166	IDA		C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0009986	PMID:28351409	ISO	GeneDB:PVP01_0814200	C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0020003	PMID:33932049	IDA		C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:1903561	PMID:28944300	HDA		C	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0005515	PMID:30976034	IPI	UniProt:Q08722	F	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014100	MSA180		GO:0005515	PMID:33932049	IPI	GeneDB:PF3D7_0207500	F	merozoite surface protein MSA180		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014200	HAP2		GO:0005929	PMID:36241929	IDA		C	male gamete fusion factor HAP2	GCS1	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014300	PF3D7_1014300		GO:0016020	PMID:11152613	ISM	CBS:TMHMM	C	SPRY domain-containing protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014400	MRK		GO:0005634	PMID:20332005	IDA		C	MO15-related protein kinase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014400	MRK		GO:0004693	PMID:10717301	IDA		F	MO15-related protein kinase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014400	MRK		GO:0005515	PMID:28611247	IPI	GeneDB:PF3D7_1463700	F	MO15-related protein kinase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014600	ADA2		GO:0000123	PMID:31728527	IDA		C	transcriptional coactivator ADA2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014600	ADA2		GO:0000123	PMID:34403450	IDA		C	transcriptional coactivator ADA2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014600	ADA2		GO:0005634	PMID:23181666	HDA		C	transcriptional coactivator ADA2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014600	ADA2		GO:0005515	PMID:15075257|PMID:15246536	IPI	GeneDB:PF3D7_0823300	F	transcriptional coactivator ADA2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0007005	PMID:37088154	IDA		P	prohibitin 2		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0009410	PMID:37088154	IMP		P	prohibitin 2		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0005739	PMID:29669282	ISO	GeneDB:PBANKA_1213100	C	prohibitin 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0005739	PMID:34494883	RCA		C	prohibitin 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0005739	PMID:37088154	IDA		C	prohibitin 2		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014700	PHB2		GO:0005515	PMID:37088154	IPI	VEuPathDB:PF3D7_0829200	F	prohibitin 2		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_1014900	KIC8		GO:0005634	PMID:23181666	HDA		C	protein KIC8		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015000	PF3D7_1015000		GO:0006747	GO_REF:0000024	ISS	UniProt:P38913	P	FAD synthetase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015000	PF3D7_1015000		GO:0005739	PMID:34494883	RCA		C	FAD synthetase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015000	PF3D7_1015000		GO:0003919	GO_REF:0000024	ISS	UniProt:P38913	F	FAD synthetase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015100	PF3D7_1015100		GO:0005634	PMID:23181666	HDA		C	CWC16 domain-containing protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015200	CysRS		GO:0020011	PMID:30212465	HDA		C	cysteine--tRNA ligase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015200	CysRS		GO:0020011	PMID:24428730	IDA		C	cysteine--tRNA ligase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015200	CysRS		GO:0005634	PMID:30379851	HDA		C	cysteine--tRNA ligase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015200	CysRS		GO:0005829	PMID:24428730	IDA		C	cysteine--tRNA ligase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015300	METAP1b		GO:0006508	GO_REF:0000011	ISM	InterPro:IPR002467	P	methionine aminopeptidase 1b, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015300	METAP1b		GO:0005634	PMID:23181666	HDA		C	methionine aminopeptidase 1b, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015300	METAP1b		GO:0008235	GO_REF:0000024	ISS	UniProt:Q01662	F	methionine aminopeptidase 1b, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015400	PF3D7_1015400		GO:0005634	PMID:23181666	HDA		C	RMI1 domain-containing protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0005634	PMID:30379851	HDA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0005737	PMID:26317863	IDA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0005739	PMID:9274871	IDA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0005739	PMID:34494883	RCA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0020020	PMID:21136929	HDA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_1015600	HSP60		GO:0020036	PMID:31631203	RCA		C	heat shock protein 60	CPN60	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
